category,address,name,getName,getNameEnd,userDeclaredType,autodetectedType,getType,accessType,userDeclaredSize,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,failedStringDecoding,isMaybePascalString,failedPascalStringDecoding,referenceCounter,parentFunction,parentFileName,inFileOffset,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,accessedAsGpRel,firstLoAccess,isAutogeneratedPad,autoCreatedPadMainSymbol,isElfNotype,isAutocreatedSymFromOtherSizedSym,isMips1Double,visibility
symbol,0x80341C70,None,D_80341C70_main_menu_vpk0,None,None,None,,None,None,0x4E0,0x4E0,0xAE98B6,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,576624,vpk0,False,False,False,False,None,False,284,False,,False,False,False,None
symbol,0x80342150,None,D_80342150_main_menu_vpk0,None,None,None,,None,None,0x4E0,0x4E0,0xAE9D96,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,577872,vpk0,False,False,False,False,None,False,216,False,,False,False,False,None
symbol,0x80342630,None,D_80342630_main_menu_vpk0,None,None,None,,None,None,0x4E0,0x4E0,0xAEA276,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,579120,vpk0,False,False,False,False,None,False,600,False,,False,False,False,None
symbol,0x80342B10,None,D_80342B10_main_menu_vpk0,None,None,None,,None,None,0x4E0,0x4E0,0xAEA756,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,580368,vpk0,False,False,False,False,None,False,476,False,,False,False,False,None
symbol,0x80342FF0,None,D_80342FF0_main_menu_vpk0,None,None,None,,None,None,0x4E0,0x4E0,0xAEAC36,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,581616,vpk0,False,False,False,False,None,False,72,False,,False,False,False,None
symbol,0x803434D0,None,D_803434D0_main_menu_vpk0,None,None,None,,None,None,0x658,0x658,0xAEB116,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,582864,vpk0,False,False,False,False,None,False,408,False,,False,False,False,None
symbol,0x80343B28,None,D_80343B28_main_menu_vpk0,None,None,None,,None,None,0xE0,0xE0,0xAEB76E,.bss,True,False,True,False,False,False,False,2,None,main_menu_vpk0_bss,584488,vpk0,False,False,False,False,None,False,140,False,,False,False,False,None
symbol,0x80343C08,None,D_80343C08_main_menu_vpk0,None,None,None,,None,None,0x780,0x780,0xAEB84E,.bss,True,False,True,False,False,False,False,2,None,main_menu_vpk0_bss,584712,vpk0,False,False,False,False,None,False,212,False,,False,False,False,None
symbol,0x80344388,None,D_80344388_main_menu_vpk0,None,None,None,,None,None,0x150,0x150,0xAEBFCE,.bss,True,False,True,False,False,False,False,2,None,main_menu_vpk0_bss,586632,vpk0,False,False,False,False,None,False,24,False,,False,False,False,None
symbol,0x803444D8,None,D_803444D8_main_menu_vpk0,None,None,None,,None,None,0x140,0x140,0xAEC11E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,586968,vpk0,False,False,False,False,None,False,404,False,,False,False,False,None
symbol,0x80344618,None,D_80344618_main_menu_vpk0,None,None,None,,None,None,0x6A08,0x6A08,0xAEC25E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,587288,vpk0,False,False,False,False,None,False,172,False,,False,False,False,None
symbol,0x8034B020,None,D_8034B020_main_menu_vpk0,None,None,None,,None,None,0x900,0x900,0xAF2C66,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,614432,vpk0,False,False,False,False,None,False,20,False,,False,False,False,None
symbol,0x8034B920,None,D_8034B920_main_menu_vpk0,None,None,None,,None,None,0x298,0x298,0xAF3566,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,616736,vpk0,False,False,False,False,None,False,20,False,,False,False,False,None
symbol,0x8034BBB8,None,D_8034BBB8_main_menu_vpk0,None,None,None,,None,None,0x8F8,0x8F8,0xAF37FE,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,617400,vpk0,False,False,False,False,None,False,148,False,,False,False,False,None
symbol,0x8034C4B0,None,D_8034C4B0_main_menu_vpk0,None,None,None,,None,None,0x260,0x260,0xAF40F6,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,619696,vpk0,False,False,False,False,None,False,20,False,,False,False,False,None
symbol,0x8034C710,None,D_8034C710_main_menu_vpk0,None,None,None,,None,None,0xC90,0xC90,0xAF4356,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,620304,vpk0,False,False,False,False,None,False,216,False,,False,False,False,None
symbol,0x8034D3A0,None,D_8034D3A0_main_menu_vpk0,None,None,None,,None,None,0x2738,0x2738,0xAF4FE6,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,623520,vpk0,False,False,False,False,None,False,20,False,,False,False,False,None
symbol,0x8034FAD8,None,D_8034FAD8_main_menu_vpk0,None,None,None,,None,None,0x98A0,0x98A0,0xAF771E,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,633560,vpk0,False,False,False,False,None,False,20,False,,False,False,False,None
symbol,0x80359378,None,D_80359378_main_menu_vpk0,None,None,None,,None,None,0x6A8,0x6A8,0xB00FBE,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,672632,vpk0,False,False,False,False,None,False,96,False,,False,False,False,None
symbol,0x80359A20,None,D_80359A20_main_menu_vpk0,None,None,None,,None,None,0x110,0x110,0xB01666,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,674336,vpk0,False,False,False,False,None,False,100,False,,False,False,False,None
symbol,0x80359B30,None,D_80359B30_main_menu_vpk0,None,None,None,,None,None,0x1A0,0x1A0,0xB01776,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,674608,vpk0,False,False,False,False,None,False,308,False,,False,False,False,None
symbol,0x80359CD0,None,D_80359CD0_main_menu_vpk0,None,None,None,,None,None,0x10788,0x10788,0xB01916,.bss,True,False,True,False,False,False,False,1,None,main_menu_vpk0_bss,675024,vpk0,False,False,False,False,None,False,348,False,,False,False,False,None
